model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,3,0.337523441299842,0.33204737305641174
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,4,0.392855420495011,0.3981340825557709
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,5,0.46849556724793795,0.48373204469680786
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,6,0.5086467183115498,0.536584198474884
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,7,0.5249343688638443,0.563739538192749
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,8,0.5002194360298603,0.5551250576972961
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,9,0.475018221676711,0.527288556098938
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,10,0.4770276978694735,0.5219423770904541
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,11,0.6192596337930479,0.6471763849258423
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,12,0.7452074449202386,0.7680678367614746
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,0,0.31569485372872075,0.3180786371231079
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,1,0.20760490830421932,0.18206603825092316
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,2,0.1842207440277364,0.15759989619255066
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,3,0.21145212122378615,0.18814928829669952
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,4,0.2223945442337809,0.20427359640598297
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,5,0.2524389953026729,0.2434314340353012
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,6,0.2742767791310431,0.2808401584625244
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,7,0.2819290791416738,0.299463152885437
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,8,0.2795895846361757,0.29177525639533997
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,9,0.29930275712507115,0.31229013204574585
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,10,0.30414631228849415,0.31809401512145996
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,11,0.4407225359968315,0.4924386739730835
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_inf,IcmF_inf,12,0.5904742543569664,0.6907631158828735
